,id_поста,text_tokens,text_length,preprocessed_comments
1693,8110,,0,[]
1694,8109,выездной комиссия город алматы казахстан олимпиада разный называть общий поступление лэти ноябрь обратиться вопрос,14,[]
1695,8107,,0,[]
1696,8106,,0,[]
1697,8105,искать сосед соседка квартира ноябрь квартира бутлеров станция метро академический добираться вуз первый пара минута второй час третий час стоимость коммуналка подробность лс анон,24,[]
1698,8103,долой скучный учебник подготовка егэ тонна скучный теория готовиться выпускной экзамен интересно уважаемый старшеклассник спбгэта лэти организовать бесплатный комплексный подготовка олимпиада росатом инженерный олимпиада школьник физика математика занятие проходить ноябрь год олимпиада росатом инженерный олимпиада школьник организовать хороший технический вуз страна участие который позволить сполна подготовиться сдача выпускной экзамен призёр победитель олимпиада получить льгота привилегия поступление лэти раскрыть свой научный инженерный потенциал мочь начаться ваш блестящий карьера,67,"[('казахстан мочь сдать экзамен поступить университет', 6), ('казахстан подсказать', 2)]"
1699,8099,похоже идея пересдача егэ оказаться удачный возможность вс исправить должный успокоить школьник школьник успокоиться настолько решить экзамен готовиться вообще приходить рособрнадзор задуматься нужный пересдача сентябрьский волна егэ задумываться спасение двоечник недовольный результат первый попытка оказаться двоечник недовольный спасать очень хотеть четверть заявиться пересдача появиться пункт проведение экзамен рособрнадзор факт внимание обратить явка видеть явиться экзамен поэтому анализировать результат окончательный анализ принять решение целесообразность проведение экзамен следующий год сентябрь заявить журналист новосибирск глава ведомство сергей кравцов прийти перебороть летний настроение сесть учебник смочь воронеж писать математика двойка двойка пересдать город картина похожий коварный математика справиться нижегородец житель свердловский область средний оценка выпускник брянский область тройка нерадостный результат рубить плечо рособрнадзор собираться торопиться нужно оценить сообщить кравцов,115,"[('хотеть действительно готовиться сдать ненужный пролететь рособрнадзор далёкий проводить свой эксперимент', 11), ('саша спорить', 2)]"
1700,8098,ноябрь г приглашать день открытый дверь лэти вуз возможность абитуриент родитель весь заинтересованный лицо программа интерактивный выставка разработка факультет знакомство учебный жизнь университет учебный сторона общение студент вуз презентация студенческий совет профсоюзный организация стройотряд творческий коллектив др кульминация день открытый дверь стать разъяснение последний актуальный информация новый правило приём вуз год ждать ноябрь адрес санкт петербург ул проф попов далее корпус актовый зал,63,[]
1701,8097,учиться вечерок поступить бюджет направление электроэнергетика электротехника сказать мочь нибыть сменить направление подготовка менеджмент реклама связь общественность перевод невозможный очень разный направление подготовка студент технический направление мочь получить второе высокий направление менеджмент,32,[]
1702,8096,сильно разбираться весь правило приём поэтому хотеть спросить ответить простой иногородний заканчивать колледж сдавать егэ гиа хотеть год поступать лэти вечерний форма обучение мочь понять относиться должный сдавать вступительный нужно сдавать егэ ещё поступить окончить колледж год поступать смочь сдавать наш вступительный испытание егэ правило приём год измениться выпускник колледж след год ещё порядок приём думать изменение должный,58,[]
1703,8095,добрый время сутки мочь поступить очный форма закончить класс первый курс колледж затем сдать испытание смочь поступить окончание колледж,19,[]
1704,8094,учиться курс южный уральский государственный университет г челябинск направление реклама связь общественность подсказать мочь перевестись специальность ваш вуз следующий семестр нужно обратиться выявить академический разница дисциплина курс учиться отлично долг иметь добрый вечер обратиться деканат гуманитарный факультет телефон электронный почта,40,[]
1705,8089,хотеть узнать факультет требоваться сдача профильный математика преимущественно интересовать гуманитарный факультет добрый ночь поступление гф математик нужный экзамен русский иностранный обществознание,21,[]
1706,8085,хотеть спросить сколько стоить обучение факультет реклама связь общий проходная бал стоимость обучение утверждаться май начало очередной приёмный кампания настоящий момент рубль семестр год проходная дневный отделение балл год бюджетный место дневный отделение направление реклама связь общественность бюджетный место вечерний форма обучение вечерний слово проходная опыт советовать рассчитывать балл выше,50,"[('платный обучение гф минимальный балл предмет', 6), ('екатерина добрый вечер год минимальный балл', 6)]"
1707,8082,увидеться сегодня приходить знакомиться лэти образовательный выставка горизонт образование мероприятие направленный представление горожанин широкий возможность образовательный программа решение кадровый вопрос учебный заведение организатор выставка стремиться предоставить исчерпывающий информация образовательный возможность город весь старшеклассник школа санкт петербург самый помочь ребята принять правильный решение выбор свой будущее образование свой образовательный программа представить ведущий вуз ссуза учреждение дополнительный образование россия зарубежье участник выставка стать представитель учебный заведение работодатель предоставлять рабочий место школьник организация заниматься организация школьный выпускной вечер посетитель выставка смочь пройти языковой профориентационный тестирование поучаствовать тематический семинар презентация участник выставка вход свободный адрес невский пр далее аничков дворец концертный зал карнавал,99,[]
1708,8079,уважаемый школьник обратить внимание график проведение олимпиада участвовать побеждать получать льгота привилегия поступление лэти обращать ваш внимание осенний каникулы ноябрь университет проходить комплексный подготовка олимпиада росатом инженерный олимпиада школьник мероприятие бесплатный подробный,32,"[('мероприятие проходить университет интернет', 4), ('вероника университет', 2)]"
1709,8077,подсказать беларусь мочь поступить ваш вуз открытый факультет заочный форма обучение ваш право,13,[]
1710,8076,наш любимый университет лэти,4,[]
1711,8075,хотеть сдавать физика информатика заставить похоже принцип руководствоваться госдума решить пора заменить вступительный экзамен обществознание испытание технический наука россия наступить пора суровый технарь школа вместе вуз мнение ирина мануйлов должный соответствовать мнение ирина мануйлов остаться мнение член комитет образование госдума рф превратиться инициатива старый добрый егэ обществознание мочь существенно растерять свой позиция ирина мануйлов предлагать изменить список вступительный экзамен вуз хватить говорить сдавать вездесущий обществознание пора принимать поступление результат егэ физика информатика вполне последующий год изменить система вступительный экзамен вуз поменять предмет обществознание ряд специальность предмет физика информатика самый повыситься мотивация выпускник сдать предмет стоить обсудить взгляд достаточно правильный нужный наш школа направление сказать мануйлов специальность отехнариться первый депутат уточнить успокоить выпускник год егэ обществознание точно случиться бояться стоить нынешний десятиклассник перемена мнение госдума необходимый система образование стоить задача воспитать большой инженер усилить технологический подготовка школьник задача решать пока хотеть экзамен физика информатика химия упорно выбирать,146,[]
1712,8069,свежеиспечий нный экономист специалист правоведение мочь найти работа окончание вуз минимум течение первый год инженер нетрудоустроенный найти вывод прислать минобрнауки масштабный анализ трудоустройство выпускник россия проанализировать сколько народ устроиться профессия сразу вручение корочка минобрнауки совместно пенсионный фонд россия изучить база данные диплом получить год связать данные заработный плата результат сказать директор департамент государственный политика сфера высокий образование минобрнауки рф александр соболев весьма любопытный трудоустройство выпускник область инженерия педагогика достаточно высокий среднее россия область инженерия особенность высокотехнологичный выпускник ведущий вуз рф цитировать интерфакс слово соболев,84,[]
1713,8068,добрый день хотеть узнать существовать лэти целевой приём факультет лингвистика направление лингвистика платный обучение,14,[]
1714,8065,долой скучный учебник подготовка егэ тонна скучный теория готовиться выпускной экзамен интересно уважаемый старшеклассник спбгэта лэти организовать бесплатный комплексный подготовка олимпиада росатом инженерный олимпиада школьник физика математика занятие проходить ноябрь год олимпиада росатом инженерный олимпиада школьник организовать хороший технический вуз страна участие который позволить сполна подготовиться сдача выпускной экзамен призёр победитель олимпиада получить льгота привилегия поступление лэти раскрыть свой научный инженерный потенциал мочь начаться ваш блестящий карьера,67,[]
1715,8063,узнать проходная балл информационный система технология год,7,[]
1716,8059,октябрь лэти состояться консультация вопрос целевой приём университет начало аудитория корпус этаж центральный лестница консультация проводиться ежемесячно,17,[]
1717,8058,поступать туда взять мочь обернуться минимум год зря потратить время намного большой год студентка марина маркочев провалить вступительный помочь определиться профессия мечта долго мочь определиться хотеть стать родный настаивать стать врач хотеть работать финансы родитель говорить экономист пруд прудить работа день огонь сыскать уговор очень долгий конец конец согласиться полгода мучить учитель химия стать ясно репетитор вряд смочь сдать экзамен нужный поступление количество балл принципиально обращаться услуга репетитор предмет обременять родитель январь срочный порядок стать готовиться обществознание решить поступить экономический факультет кубанский государственный университет дело год прославиться массовый списывание громкий скандал связанный егэ собираться списывать полагаться свой знание который уверить результат поступление бюджет хватить целый балл коммерция слово рассматриваться запасный вариант проходить бюджет педагогический университет понять хотеть учитель последний момент забрать документ принципиально университет найти работа специальность поэтому поступить сначала обидно удаться поступить туда хотеться слеза постоянно краснеть знакомый спрашивать поступить невыносимый видеть удивлённый лицо сентябрь съедать зависть звонить бывший одноклассник рассказывать свой первый день университет месяц решить сидеть сложить рука пойти работать помощник администрация наш поселение понять нравиться работать закон человек поэтому новый цель стать юридический факультет кубга самый хороший край лето сдать история результат остальной предмет устраивать конец конец поступить определённо год пойти польза понять хотеть заниматься приносить удовольствие сколько огорчать поступить некоторый одноклассник бросить учёба нравиться выбор смочь изучать лежать душа учиться радость любой трудность легко преодолеваться поступить первый страшно казаться самый главное терять ваш мечта рушиться несчастный балл дело год улучшить свой знание добиться желаемый случай найти свой призвание самый главный совет ребята заниматься нравиться касаться профессия поступать туда говориться взять мочь обернуться минимум год зря потратить время намного большой год год ещё шанс подумать выстрелить готовиться экзамен намного лёгкий куча посторонний урок домашний задание студентка второй курс юридический факультет кубанский госуниверситет учиться бюджет очень довольный,290,[]
1718,8056,полезный совет подготовка выпускной сочинение сохранять следовать весь рекомендация подготовка написание сочинение оказаться сложный испытание следовать требование программа сочинение программа обязательно читать произведение краткий содержание отличать позиция автор произведение позиция персонаж художественный текст слепок реальный жизнь обращаться мысль автор мысль герой который создать очень часто автор спорить свой герой работа использовать просторечие сленг приём обязательно должный цель выражение ирония передача речь герой забыть кавычка использовать разговорный речь качество средство выразительность следить логика повествование давать посторонний идея косвенно связанный основной тема становиться стимул уводить сторона основной мысль письменный речь целенаправленный структурировать продумывать свой высказывание повторить правописание частица разный часть речь правописание производная предлог слишком часто стать писать предлог течение буква конец вдумываться смысл слово слово кардинальный иметь отношение координата являться родственник слово корень карда кардинал кардиостимулятор пр забывать ставить точка конец предложение очень характерный ошибка наш время отсутствие точка сочинение тренироваться способ подготовка хотеть счастливый хотеть писать сочинение писать,148,[]
1719,8055,,0,[]
1720,8054,совет весь хотеть добиться жизнь прекратить думать плохо уникальный личность сомневаться верить оскорблять великий сила который привести прекрасный мир частый напоминать думать дело человек добиться успех область который судить мнение стоить развивающийся человек следить успешный человек моделировать время осуждение осуждение удел неудачник который топтаться место бояться действовать интересно мнение неудачник осознать делать находиться заниматься простой вопрос помочь выйти инертный состояние бездействие который человек постоянно откладывать свой дело состояние давать изменить свой комфортный привычный существование тормозить наш развитие неудача опыт столкнуться проблема путь свой цель помнить весь возможность подкорректировать свой путь причина сойти дистанция начать делать человек свойственно сомневаться смочь предугадать свой путь избавиться свой сомнение действие хороший лекарство неуверенность страх,110,[]
1721,8053,хотеть узнать вступительный экзамен следующий год возможность сдать егэ весь надежда отменить вступительный добрый вечер лена цитировать правило приём год отдельный категория поступать база среднее общий образование мочь поступать результат вступительный испытание проводить спбгэта лэти самостоятельно категория относиться лицо ограниченный возможность здоровье ребёнок инвалид инвалид иностранный гражданин лицо прошедшее государственный итоговый аттестация образовательный программа среднее общий образование форма егэ число иностранный образовательный организация течение год день завершение приём документ вступительный испытание включительно вышеперечисленный абитуриент свой усмотрение сдавать вступительный испытание проводить спбгэта лэти представлять дисциплина результат егэ следующий год стать ясно опубликовать правило приём год произойти поздний настоящий время ещё отсутствовать порядок приём следить обновление пропустить опыт прошлый год думать существенно данный пункт правило измениться относиться вышеупомянутый категория гражданин смочь сдавать наш вступительный егэ,123,[]
1722,8052,колледж лэти сайт колледж,4,[]
1723,8050,подготовиться егэ экзамен сдать отлично подготовка сделать гораздо простой приятный главное знать несколько полезный приём главное правило начинать учиться начало год день экзамен часто самый простой способ оказываться самый сложный заставить регулярно заниматься мочь далеко каждый любой случай остаться экзамен время сколько нужно потратить польза поэтому раздеть сутки часть час сон учёба отдых время учёба отдых чередовать час постараться сосредоточиться отвлекаться чай печение компьютер интернет питаться день обязательно плотно завтракать никакой фаста фуд полезный мозг калорийный богатый витамин продукт молоко рыба мясо овощ фрукт помнить морковь растительный масло стакан ананасовый сок улучшить память морской рыба стручковый фасоль способствовать запоминание содержаться цинк половинка репчатый лука богатый железо сухофрукты зелёный овощ обезжиренный мясо помочь сконцентрировать внимание чай тмин спровоцировать рождение гениальный идея стимулировать нервный система капуста снять нервозность кальций который богатый молочный продукт помочь успокоиться витамин содержаться цитрусовый белокочанный капуста томат помочь побороть стресс лимон освежить мысль облегчить восприятие информация банан обеспечить хороший настроение взять заметка тёмный цвет овощ выше немой концентрация питательный вещество шпинат гораздо большой элемент необходимый мозг кочанный салат ещё богатый полезный вещество овощ смело отнести болгарский перец броколли сладкий картофель бороться приступ голод приём пища хороший весь помощь маленький кусочек чёрный шоколад орех фрукт жевать процесс обучение рекомендоваться прочитать строчка съесться вместе пища забыться минута утром экзамен съесть нибыть высокий содержание белок клетчатка яйцо фасоль гриб тост тост мёд овсянка мюсли аппетит съесть пара банан изюм фруктовый молочный коктейль правильный подход психолог советовать время экзамен месяц неделя разделить равный часть первый день учить вопрос тройка второй четвёрка последний избавляться ошибка повторять готовиться итог страх успеть представление предмет целое освоить структура материал гораздо важный нахвататься отрывочный знание готовиться экзамен хороший часы мозг находиться пик свой возможность самый плохой время подготовка час ночь казаться ночью учить хороший сделать перерыв заученный время забыться вечер читать подряд весь учебник лекция повторять вопрос хороший весь сразу составлять план ответ каждый вопрос отдельный листочек удобно быстро повторить взять качество шпаргалка понимать запоминать задумываться зазубривать материал потратить куча сила время нерв забыть близкий будущее исключение сделать исторический дата формула иностранный слово никак применять метод ассоциация запомнить формула попробовать сопоставить каждый буква нибыть слово придумать смешной предложение чувствовать настроение начинать занятие простой помочь настроиться работа остальной случай первый дело браться трудный покончить свежий голова начинать нервничать накатывать лень встать прогуляться комната сделать несколько медленный глубокий вдох выдох снова приступать дело обязательно делать короткий регулярный перерыв отдыхать дожидаться усталость хороший средство переутомление запах сирень комната благотворно влиять память сандал успокаивать использовать благовоние,405,[]
1724,8049,поздравлять дн м учитель человек чей призвание стать преподавание необходимый бесценный знание умение который вкладывать каждый свой воспитанник желать благодарный ученик студент титанический терпение положительный эмоция улыбка,27,[]
1725,8044,,0,[]
1726,8042,ноябрь ноябрь год санкт петербургский государственный электротехнический университет лэти организовать осенний практика школьник х класс школа санкт петербург ленинградский область проект осенний ознакомительный профориентационный практика школьник абитуриент предназначить десятиклассник проявлять интерес технический экономический гуманитарный образование желать познакомиться специфика обучение факультет университет планировать будущее год поступать факультет участие практика бесплатный продолжительность практика день срок проведение практика праздничный день занятие ежедневно приём заявка приём заявка мочь завершить ранний досрочный заполнение вакантный место записаться практика ссылка,73,[]
1727,8041,победитель олимпиада математик алгоритм получать право учиться юношеский технический школа лэти обучение ютш давать возможность пройти углублённый подготовка математика физика программирование позволить качественно подготовиться участие заключительный тур олимпиада школьник поступить спбгэта лэти активно заниматься научно исследовательский работа студенческий год подробный,40,[]
1728,8040,,0,[]
1729,8039,вопрос известно проходная балл бюджетный основа специальность реклама связь общественность следующий год заранее проходная балл устанавливаться основа весь подать документ год очный форма обучение проходная балл предмет,27,[]
1730,8036,поздравлять победитель конкурс право получение именной стипендия правительство санкт петербург итог конкурс право получение именной стипендия правительство санкт петербург область физика область математика область химия область русский язык сфера информационный технология соответствие постановление правительство санкт петербург именной стипендия правительство санкт петербург область физика область математика область химия область русский язык сфера информационный технология комитет наука высокий школа провести ежегодный конкурс право получение именной стипендия правительство санкт петербург область физика область математика область химия область русский язык сфера информационный технология стипендия назначить соответствие решение конкурсный комиссия месяц размер рубль месяц,89,[]
1731,8033,вопрос целевой приём направление добывать помогать университет заранее ежемесячно течение год четверг проводить консультация вопрос целевой приём следить наш обновление регламент целевой приём таков регистрация мероприятие целевой приём личный кабинет абитуриент выбор направление подготовка поступление целевой место х отправка вуз результат сдача егэ заключение договор целевой обучение вуз помогать участие конкурс целевой приём приказ зачисление спбгэта лэти рамка квота целевой приём лицо прошедшее конкурс целевой бюджетный место мочь участвовать общий конкурс,71,[]
1732,8032,запись семимесячный платный подготовительный курс завершить,6,[]
1733,8031,россия планировать перенести начало учебный год июль подобный инициатива выступать помощник президент игорь левитин утверждать помочь развить туризм страна снизить нагрузка аэропорт последний день август идея мочь остаться инициатива стать известно дойти президент владимир путин поручить премьер министр глава регион обдумать возможность установление плавать графика начало учебный год нововведение заключаться замысел чиновник школа вуз начинать занятие разный дата сентябрь единый начало учебный занятие ввести сентябрь год вуз порой отклоняться норма школьник привыкнуть начинать обучение первый день осень нововведение мочь стать сюрприз ученик пока ясно определяться школа начн занятие ранний поздний сильно расстроиться неудачливый школьник который новшество выпасть честь идти школа начало сентябрь большинство опросить ученик возможный реформа воспринимать особенный восторг лично вс остаться говорить анастасия анисимов ученица школа санкт петербург консерватор первый сентябрь праздник знание начинать учиться день стать традиция второй возникнуть несправедливость школа начинать ранний поздний вызвать массовый недовольство ученик говориться ранний сесть ранний выйти смысл оттягивать событие устраивать начало занятие привыкнуть время обидно начинать учиться поздний поделиться катя петров ученица школа спб радость отнестись новость сентябрь праздник очень готовый учиться день нововведение отличный идея ответить аня печенюх московский центр образование обидно начать учиться ранний идея нравиться одноклассник менять существующий система правительство помешать узнать мнение непосредственно затронуть ученик оказываться далеко каждый готовый принять подобный преобразование любой случай пока ясно учитываться мнение школьник вступить сила реформа,216,[]
1734,8029,,0,[]
1735,8028,ещё день открытый дверь ответ следить обновление,7,[]
1736,8025,,0,[]
1737,8024,снижение ажиотаж егэ пойти польза рособрнадзор год средний балл егэ вырасти пункт весь предмет говорить русский язык связать отказ тестовый часть введение сочинение проведение единый госэкзамен единый стартовый условие одинаковый контроль цифра прива л ход круглый стол госдума высказать заместитель руководитель рособрнадзор анзор музаесть сначала родительский сообщество подозрение воспринимать установка аудитория видеокамера поздний стать понятно единый госэкзамен пойти польза волнение исчезнуть пояснить слово анзор музаева важный достижение рособрнадзор стать результат егэ убрать перечень критерий оценка эффективность работа губернатор единый госэкзамен создать излишний ажиотаж стать страдать ребёнок ученик мочь учиться успешно пояснить чиновник попытка наказать низкий результат егэ приводить школа пытаться избавиться ученик плохой успеваемость допустить егэ,106,[]
