,id_поста,text_tokens,text_length,preprocessed_comments
1299,4287,помочь однополчанин добраться вуз взяться учёба изменить мир вместе давать попробовать,11,"[('чета изя', 2), ('сюда кидать исходный опрос говориться автор отредактировать', 7), ('публиковаться индексировать источник', 3)]"
1300,4285,,0,"[('понятно вс лайфтайм отвечать', 4)]"
1301,4281,,0,"[('сравнивать заявить часы учёба реальный', 5)]"
1302,4276,втшный флешбек,2,"[('душа', 1), ('втшный мем собирать лайковый смириться', 5)]"
1303,4270,олд,1,"[('', 0), ('место', 1), ('олд', 1), ('', 0), ('олд', 1)]"
1304,4259,,0,"[('голос зовууууууууть меняяяяяяяять', 3), ('голос отчислить зовуууть меняять псжээээээ', 5), ('ровныыый бег моеея фиизр ноль пеечалить блеск доопсы', 8)]"
1305,4251,,0,"[('ломо пикча', 2), ('александр евгениевич хороший', 3)]"
1306,4237,,0,"[('сюда подойти гретчин', 3), ('прич м смерточереп итмый весь стать змеекус', 7), ('оригинал политех', 2), ('днищенский мем', 2), ('ранний веровать', 2)]"
1307,4221,придумать подпись,2,"[('лесной домик крыша который зимой упасть сосна благодарить', 8), ('дом сап ра', 3), ('хороший итмый строить', 3), ('новый корпус итмый', 3), ('корпус итмый ломо строитель крыша', 5), ('', 0), ('новый корпус итмый', 3), ('испытание новый корпус итмый полевой условие', 6), ('ягодный отст', 2), ('корпус ломоносов', 2), ('', 0), ('подпись админ пидорас работа переложить', 5), ('дом строить ссср дерево расти россия', 6)]"
1308,4214,,0,"[('типо день открытый дверь', 4), ('видеть продолжение', 2), ('сказать конец май открыть', 4)]"
1309,4209,,0,"[('шедевр', 1), ('современный искусство', 2), ('получить балл личный качество повыша', 5)]"
1310,4191,числануль родитель спрашивать черта,4,"[('', 0)]"
1311,4187,,0,"[('ломо восстанавливать', 2), ('прикольный имя авторши пост нравиться', 5)]"
1312,4180,,0,"[('годный', 1), ('конкурс мем победить', 3), ('', 0), ('', 0), ('саша риджид вонять', 3)]"
1313,4174,,0,"[('админ бан', 2), ('', 0), ('автор копирайт сохранить мем скопипастить реклама деливерь клаб', 8), ('меммм скриииннна', 2)]"
1314,4173,простить стараться,2,"[('праздник пацан', 2), ('фига лахта центр', 3), ('', 0)]"
1315,4165,,0,"[('', 0)]"
1316,4147,,0,"[('объяснить', 1), ('', 0), ('год', 1), ('мем сложный посмеяться', 3), ('ом человек скриншот уметь обрезать знать весь цвета радуга выделить несмешной текст', 12)]"
1317,4135,посмотреть методичка лаба впд,4,"[('буквально вчера пересматривать фильм найса совпадение', 6), ('неуважение выносить локально комнатный мем общага', 6), ('ещ кот сюда запостить', 4)]"
1318,4124,найти мина р итмый,4,"[('факт ложный дело сап ром крыша ломо', 7), ('нажать мина эвакуация', 3)]"
1319,4109,придумать подпись ситуация футболка,4,"[('прийти деканат писать псж попросить подождать минута', 7), ('одеться ситуация', 2), ('хотеть обнадёживать военком лишний', 4), ('пошутить крыша', 2), ('спрашивать отчислить ещ', 3), ('встретить исаев', 2), ('макс соломон', 2), ('опечатка', 1), ('ошибка слово псж', 3), ('поступить', 1), ('вс ещ впереди', 3), ('надпись смешной ситуация страшный', 4), ('', 0)]"
1320,4103,,0,"[('хз обычно ограничиваться отрицание х', 5)]"
1321,4094,,0,"[('неканон должный', 2), ('', 0), ('', 0), ('почему', 1)]"
1322,4083,батон вагон лимон армагеддон циклоферон анон,6,"[('лайк циклоферон', 2), ('че', 1), ('сложно', 1)]"
1323,4076,,0,"[('', 0), ('перевод', 1), ('биржа реально пиздатай', 3), ('время тихо плакать грива', 4), ('хороший', 1), ('', 0)]"
1324,4066,,0,"[('видеть эридать', 2), ('почему дизлайковый чертовый политех', 4)]"
1325,4059,проходить занятие физр итмый анон,5,"[('', 0), ('', 0), ('флаг фон тож итмый', 4), ('ждать упавший крыша', 3), ('проходить занятие физр итмый', 4), ('проходить занятие физр итмый', 4)]"
1326,4050,прийти уведомление новый мемас крыша,5,"[('следующий станция горь', 3), ('скрытый мем крыша админ обещать большой постить', 7), ('годный', 1)]"
1327,4047,учиться итмый,2,"[('', 0), ('крышесносно', 1), ('потечь крыша поехать', 3), ('слеза', 1)]"
1328,4045,,0,"[('ъне смоитта нв хначок инкотгнито ьам ге поонуха яестно ьисать однрть ьука извинбит', 13)]"
1329,4039,время гривцов,2,"[('паяснит мем пажаласт', 3)]"
1330,4031,,0,"[('тип затемнить добавить фиолетовый сразу киберпанк согласный канон', 8)]"
1331,4020,мем продолжаться тема труба гривцов,5,"[('ураа новый инфоповод', 3), ('подмочить репутация', 2), ('понедельник спрашивать электрика шебуршитый', 4), ('ч репутация уник утекать', 4), ('напор мем вс усиливаться', 4), ('мочь говорить потоп работа жпг', 5), ('фонтан большой гк', 3), ('размытый понятие жность строение администрация итмый', 6), ('убах тупо новый репортёр идти мегабайт базарить', 7)]"
1332,4016,хотеть уничтожить каждый корпус который приносить деньга фонд жаждать эвакуировать студент каждый свой здание обезвредить бомба который увидеть вовек желать вдыхать известь дело безумец хотеть стать ч м больший университет,30,[]
1333,4011,отправить стажировка,2,"[('мёртвый первый фраза', 3)]"
1334,4002,студент белорусский февраль,3,"[('страйк ещё схватить ребята', 4), ('мем закончиться', 2)]"
1335,3998,день студент фспо итмый,4,"[('дизлайк поставить', 2), ('рагуля', 1)]"
1336,3995,большой честно,2,"[('ухо', 1), ('годный простить крыша', 3), ('главное тайминг попасть', 3), ('', 0)]"
1337,3990,объявить переменный сделать пустой сеттер,5,"[('выглядеть фотка гидра', 3), ('сложно', 1), ('большой шутить извилина болеть', 4), ('сюда тупой мем прийти деградировать', 5)]"
1338,3980,слух лэти эвакуировать февраль,4,"[('оригинал', 1), ('уник телефонный туррорист знать', 4), ('оттуда выйти', 2), ('знать крыша падать', 3)]"
1339,3974,снова эвакуация,2,"[('годнота', 1), ('сначала подумать наш спорт здание', 5), ('снег зной дождик проливный', 4), ('психология бургер кинг проводить рядом стоять', 6), ('пожар учебок аххах', 3)]"
1340,3966,битва век большой негативный новость,5,"[('спорный мем', 2), ('ебу слева всякий случай лайкнуть', 5), ('большой падение', 2), ('выйти победитель', 2), ('', 0), ('', 0)]"
1341,3962,,0,[]
1342,3951,,0,"[('говорить аккредитация пройти', 3), ('судить пост работать', 3), ('армянин нард играть', 3)]"
1343,3947,говориться эвакуация баг фича,4,"[('итог', 1)]"
1344,3942,,0,"[('бесплатно смс регистрация', 3), ('искать сайт политех', 3)]"
1345,3940,,0,"[('биржа ещ держаться', 3), ('сынок каска надеть', 3), ('голух талант', 2)]"
1346,3938,,0,"[('случай сч тчик гейгера найти прич м сап ры студент лаба бжд', 12)]"
1347,3932,,0,"[('рецепт майнкрафт', 2)]"
1348,3931,связь последний событие,3,"[('лицо логотип', 2)]"
1349,3902,самый последний изменение расписание завтра,5,"[('предмет зачёт экзамен', 3), ('расписание бомба', 2), ('', 0), ('мочь сапёр минёр', 3), ('пара поздний', 2), ('мама второй', 2)]"
1350,3885,дост м эбонитовый палочка ебанета должный хороший видос выложить братски,10,"[('неплохо неплохо', 2), ('', 0), ('найти настоящий причина падение крыша', 5), ('оригинал видос королёв', 3), ('похоже родный кфу', 3), ('корол свой опыт', 3), ('', 0)]"
1351,3876,таргентинг,1,"[('опа', 1), ('самый главное пропустить', 3), ('скинуть фото препод который стричься', 5), ('туда прийти стричься студент итмый крыша поехать стричь', 8), ('сука наживаться гора', 3)]"
1352,3865,эвакуация итмый,2,"[('фулла скинуть', 2), ('трек скинуть плёс очень лень шазамить', 6), ('ещё месяц эвакуация шутить половина долг сдать успеть', 8), ('фул плёс', 2)]"
1353,3850,корпус разбитый хуй остаться здание следующий обвал вон подход студент получить диплом вовремя,13,"[('шедевр нахуй', 2), ('объяснить мем', 2)]"
1354,3844,удивиться терроризм заниматься сотрудник дикси отработать норма сырок бю александров,10,"[('ор', 1), ('схахахахахха', 1), ('подорожать сука', 2), ('бк мясо', 2), ('слишком бесчеловечный', 2), ('знать', 1), ('вообще пивная норма отрабатывать', 4), ('', 0), ('', 0)]"
1355,3841,,0,[]
1356,3832,сын задолбать стрелялка пулялка мама вообще универ собираться,8,"[('кс', 1), ('крыша', 1)]"
1357,3831,телеграм чат анон,3,"[('никита отпустить клёвый защита лаб случиться', 6), ('никита впадло', 2), ('спрашивать', 1)]"
1358,3830,,0,"[('', 0), ('дефуза закупить', 2), ('ребята эко завтра фулла бай', 5), ('', 0)]"
1359,3823,,0,"[('', 0), ('хулить каска', 2), ('', 0)]"
1360,3811,,0,"[('ещё тайминг полиция работать', 4), ('', 0)]"
1361,3802,крыша ломо дело,3,"[('уныленький', 1), ('сказать мем крыша покончить', 4), ('последний мем крыша мем крыша назад', 6), ('ещ гарлем шейк вспомнить', 4)]"
1362,3795,большой фото,2,"[('', 0), ('', 0)]"
1363,3792,,0,"[('', 0), ('идея сч мем автор', 4)]"
1364,3790,,0,"[('давать холщовый мешочек бронзовый серебряный золотой билет', 7), ('надеяться сидеть вьетнамец иначе мем мем', 6)]"
1365,3773,анон факт зайд,3,"[('право', 1), ('последний мем крыша говорить', 4), ('зайти бить мочь обоссать бить точно', 6), ('наркоман павлик', 2), ('закрыть свой рот ебучий каждый день репит', 7)]"
1366,3767,последний мем крыша огромный количество прислать день весь,8,"[('самый время начинать делать новый порция видеомем', 7), ('слава бог', 2), ('извиняться почему эвакуация остаться внимание', 5), ('уйти эпоха', 2)]"
1367,3764,,0,"[('странно трек вспомнить', 3)]"
1368,3763,анон,1,"[('', 0), ('анонный анон', 2)]"
1369,3759,,0,[]
1370,3753,,0,"[('', 0), ('', 0)]"
1371,3750,,0,"[('пятый день мем крыша несмешной админ сколько ещё', 8)]"
1372,3747,,0,[]
1373,3743,,0,"[('серьёзно день пройти', 3), ('щадить ю', 2)]"
1374,3739,кинуть предложить мем обрушение,4,"[('', 0)]"
1375,3735,,0,"[('сочный лайк', 2), ('', 0), ('', 0), ('коменд ломиться проводить эвакуация', 4)]"
1376,3731,,0,"[('смонтировать заблокировать', 2), ('самый уебищный видос постите', 4), ('трек прикольный', 2)]"
1377,3722,,0,"[('должный сап р', 3)]"
1378,3720,,0,[]
1379,3714,,0,"[('самый отстойный шутка', 3), ('политика пойти', 2)]"
1380,3711,,0,[]
1381,3705,чтожий,1,"[('', 0)]"
1382,3698,чувство фон итмый снимать шоу стс отдел год стараться,9,"[('крыша постараться хороший пиарщик', 4), ('ещ клип видеть', 3), ('смотреть видео шмалец', 3)]"
1383,3691,путный дать долг закрыть,4,"[('', 0), ('', 0)]"
1384,3687,продолжать тема мститель,3,"[('школа прекола', 2)]"
1385,3683,,0,[]
1386,3679,,0,"[('мммм пара кронва сразу эвакуация найса', 6), ('сделать мемес день назад опубликовать эвакуация придать новый смысол', 9)]"
1387,3676,,0,"[('сказать', 1), ('мем мем мем мем', 4), ('', 0)]"
1388,3661,олдфаг лайк,2,[]
1389,3660,,0,"[('', 0)]"
1390,3648,прикол конец,2,"[('', 0), ('неинтересный', 1), ('мем эвакуация', 2), ('предложение мем использовать игра который год управлять гравитация починка ломо', 10)]"
1391,3634,,0,"[('хороший мем', 2), ('каска', 1)]"
1392,3615,кот посвящаться мем крыша,4,"[('мэм итмый', 2), ('март мем будущее', 3), ('эридать научиться', 2), ('доморан мемоделание мочь', 3)]"
1393,3613,анон,1,"[('ещ помнить крайомансер упд аааа шейд', 6), ('автор анон отклеиться курс', 4)]"
1394,3610,,0,"[('сколько постить бездарный склейка аааааааа', 5), ('тайминг', 1)]"
1395,3603,,0,[]
1396,3597,,0,"[('настолько закидать эффект яблоко минута разглядывать', 6)]"
1397,3594,мем крыша ломо,3,"[('скинуть видос понятно человек видос понятно', 6), ('оооочень олдовыя мем охерить игра обалденный', 6)]"
1398,3589,приехать,1,"[('', 0), ('хороший', 1), ('единственный видео автор который преуспеть тайминг', 6), ('тайминг попасть', 2)]"
1399,3587,технология будущее сегодня,3,"[('бог гениально', 2)]"
1400,3582,анонимно отчислять плезть,3,"[('вступительный балл расход относиться итмый', 5), ('обвал крыша часть наикрутый пиар кампания наряду', 7), ('помнить друг присылать ссылка оставить', 5), ('лента сгореть говорить', 3)]"
1401,3575,,0,"[('аааааааааа ещ мем крыша поехать', 5), ('фото право', 2)]"
1402,3570,хотеть новость крыша обрушиться,4,"[('самый чёрный вход', 3), ('ахахахахах', 1)]"
1403,3565,,0,"[('', 0), ('мем заявка детонатор рыцарь', 4)]"
1404,3561,,0,"[('вимео', 1), ('хватать', 1)]"
1405,3558,сожаление лицо ректор видос политех приклеить смочь поэтому пока смотреть описание,11,[]
1406,3554,,0,"[('безбашенный', 1)]"
1407,3553,мем крыша кончиться начаться эра мем сап р,8,"[('бомбезный мем', 2), ('начать переживать мем иссекать', 4), ('пытаться сломить дух итмошник испугать снова начать делать мем террорист сосатб', 11)]"
1408,3549,,0,"[('тайминг шлифануть', 2), ('просить двигать табуретка', 3), ('каждый думать тупой некуда каждый пост убеждать обратный', 8), ('даша каждый превосходить', 3)]"
1409,3548,ехать купе студент итмый говорить любить расписание пара заканчиваться час идти домой второй любить физр ломо пара спокойно идти соседний корпус поезд резко тормозить верхний полка падать крыша ломо третий студент кт итмый второй корпус,35,"[('идти домой', 2)]"
1410,3527,,0,"[('', 0)]"
1411,3516,,0,"[('казаться весь крыша поехать мем ломо', 6), ('', 0), ('', 0), ('', 0)]"
1412,3508,,0,"[('жиза', 1), ('хватить мемитя крыша пора начинать эвакуация', 6), ('держаться', 1)]"
1413,3502,итмый прямо анонимно,3,"[('бомба каждый день ставить', 4), ('пропуск сделать низзить', 3), ('лять весь крыша упасть паблосый создавать', 6)]"
1414,3499,,0,"[('охуенно', 1), ('лицо должный гидрака', 3)]"
1415,3493,,0,"[('мем эвакуация', 2)]"
1416,3485,,0,"[('осознать свой рукожопость отсутствие чувство юмор удалять', 7)]"
1417,3481,анон,1,"[('скоро пойти мем минирование весь остальной корпус', 7), ('мем', 1)]"
1418,3478,,0,"[('ёбаный оррра', 2), ('ещё заебали мем крыша чета перебор', 6)]"
1419,3476,,0,[]
1420,3473,взять уник мем делать уметь,5,"[('мем назначить нибыть министр', 4), ('интересный', 1)]"
1421,3469,,0,[]
1422,3468,,0,[]
1423,3459,сорить качество максимально похуй,4,"[('тада прощать', 2), ('хороший', 1), ('кошка выгнать весь система рухнуть сразу', 6)]"
1424,3454,прошлый видос встретить холодно синий изолента пользоваться больший популярность парень глупый постоялый угол осознать ошибка понюхать лочко погладить ёж,19,"[('премьер уповать', 2), ('жижа', 1), ('пилить дизлайк ставить вконтакте ваш ебуч', 6)]"
1425,3448,убогий монтажка крыша,3,"[('рить убогий', 2), ('тайминг слышать', 2), ('плохо орнуть', 2)]"
1426,3445,однажды профессор спросить аудитория верить бог ответить видеть внезапно студент встать место спросить профессор видеть крыша ломо реально вообще аудитория послышаться восхитить ор студент роман кокорин,26,"[('профессор видеть стипендия', 3), ('вместе рома плакать половина аудитория', 5)]"
1427,3443,беглов сугроб переключиться крыша холодилка,5,"[('годный', 1), ('вчера ровно мем придумать утро решить сделать', 7)]"
1428,3437,послать жожо мем,3,"[('жижа', 1), ('идея боян', 2), ('', 0)]"
1429,3434,,0,[]
1430,3433,,0,"[('тааайминг', 1)]"
1431,3432,,0,[]
1432,3431,кама ломать итмый,3,[]
1433,3414,завтра,1,"[('автолайк', 1), ('простить смешарик попугайчик вершина королевство', 5), ('сказать крыша', 2), ('', 0)]"
1434,3408,,0,"[('', 0), ('видеомем пойти', 2), ('', 0), ('хороший монтаж', 2)]"
1435,3398,,0,"[('догадаться убрать чёрный полоса', 4), ('', 0)]"
1436,3387,,0,"[('аххахахахахахха', 1), ('ручка держаться', 2)]"
1437,3379,,0,"[('скверный примета емнип', 3), ('весь виноватый жик', 3), ('сделать подобный серия большой гвоздь стена забить домик лосяша обрушиться', 10), ('годный видеомем фигня', 3)]"
1438,3368,,0,"[('чета жоска', 2), ('ждать', 1), ('единство мем', 2), ('дир', 1)]"
1439,3357,найти архив видосик первый знакомство сказать,6,"[('думать годный видос облом', 4), ('', 0)]"
1440,3350,анонимно ещ закрыть линал,4,"[('знать вопрос спрашивать', 3)]"
1441,3343,,0,"[('', 0), ('', 0)]"
1442,3337,,0,"[('место папа гривцов поставить', 4), ('адрес корпус бывший', 3), ('подруга страшненький', 2), ('подруга помнить любим', 3)]"
1443,3314,,0,"[('', 0), ('', 0), ('', 0)]"
1444,3295,,0,"[('никита', 1), ('знакомый лицо', 2)]"
1445,3284,март год комментарий,3,[]
1446,3283,,0,[]
1447,3278,,0,"[('мочь хороший', 2)]"
1448,3265,,0,"[('гипер годный', 2), ('ещё вбрасывать идея помнить видосик вьезжать стройка действовать', 8)]"
1449,3259,,0,[]
1450,3253,начать война,2,"[('зазеркалить первый видос русский комедия смотреть', 6)]"
1451,3248,,0,"[('', 0)]"
1452,3233,,0,"[('судить видос основное сегодня рендериться долго ещё скоро дорендериться далее анимация', 11)]"
1453,3220,,0,"[('хороший папуга зе бест', 4), ('чёкнуть видосик миша мальцев повод ситуация годнота', 7), ('арестовать птичка', 2), ('офигевший смешно', 2), ('хороший мем крыша весь', 4), ('смех слеза', 2)]"
1454,3216,тема видос,2,"[('следующий выложить обработка аниме натурал', 5), ('', 0), ('слава бог сделать думать вегаснуть расчехлять', 6)]"
1455,3209,додуматься данный видео нести юмористический характер,6,"[('посодть', 1), ('первый международный', 2), ('пока виталик', 2), ('', 0), ('тащ майор далёкий', 3)]"
1456,3204,содом гоморра итмый,3,[]
1457,3203,,0,"[('ребята подсказать никак мочь понять шутка странный крыша случиться', 9), ('видеть очередной мемас крыша', 4)]"
1458,3200,,0,[]
1459,3198,,0,[]
1460,3194,,0,[]
1461,3193,итмый стор довольный,3,"[('понять автор увидеть подпись', 4)]"
1462,3188,,0,"[('крышесносный мем', 2), ('политех холодилка который здание достаться', 5)]"
1463,3181,извиняться переделывать чужой мем пошучить дважды становиться смешной хотеть сделать сделать мегабайт заработать тысяча просмотр прошлый работа медийный личность итмемстер итмастер выходить принципиально новый профессиональный уровень добавить фоточка,28,"[('третий пост онемэ модератор', 4), ('говориться открыть премьер', 3), ('обрезать посередине проигрыш ещ конец такт', 6)]"
1464,3168,,0,"[('музычка', 1), ('', 0), ('бэкграунд', 1), ('пейн нормальный кеинга чувствовать', 4)]"
1465,3162,продолжать убогий монтажик крыша,4,"[('брат крыша называть', 3)]"
1466,3158,идея,1,"[('', 0), ('реально купить', 2)]"
1467,3152,построить крыша гравий,3,[]
1468,3151,итмый собираться приехать комиссия студент инструктировать случиться делать вид должный комиссия приехать осматривать корпус ломо отвалиться крыша студент радостно посмотреть часы точно график,23,"[('пойти автор лайк ава поставить', 5)]"
1469,3142,,0,"[('крыша выиграть', 2), ('хороший вывести стандартный сообщение борьба крыша проиграть', 7)]"
1470,3131,продавец каска обвал итмый,4,"[('олин звезда', 2)]"
1471,3126,пацан ессать мегабайт слить видос смотреть пока удалить казаться мегабайт,10,[]
1472,3117,наломо валилонахервсеаудиторииапарыебучиенеотменять послать получать зарплата,5,"[('отменять', 1)]"
1473,3104,дело,1,"[('годный', 1), ('мем ехать крыша', 3)]"
1474,3098,добавить шапка ссылка донат новый конкурс смочь делать конкурс публиковать реклама залетать бонус ваш аватарка появиться шапка группа,18,"[('новый крыша', 2), ('сначала профком забирать процент степуха ещё мем', 7), ('надеяться шлем собраться разыгрывать', 4)]"
1475,3084,третий жизнь открывать премьер,4,"[('нибыть дойти рука сделать подобный монтаж ультой титан чисто идейка вбросить мб реализовать', 13), ('хороший открывать', 2), ('годный тайминг', 2), ('ждать видео', 2), ('кидать концовка', 2), ('вс думать сделать', 3), ('четвёртый видеть подобный видос', 4), ('', 0)]"
1476,3074,студент итмый который знать вс приша л экзамен завалить,9,"[('ахахаххахахахах', 1), ('', 0), ('', 0), ('пояснить', 1), ('топ', 1)]"
1477,3066,,0,"[('хмм', 1)]"
1478,3058,,0,"[('одногруппница запостил', 2), ('урнежюс тойвонить долбать хохол', 4)]"
1479,3055,,0,"[('', 0)]"
1480,3054,,0,"[('', 0), ('трек', 1)]"
1481,3042,ииииия пока отдохн м новый марафон завтра,7,"[('отключить система жизнеобеспечение сказать', 4)]"
1482,3033,,0,[]
1483,3022,,0,"[('годнота', 1), ('дело зажить', 2), ('ахуенный мем маникюр антон давать набить рекордный коммент итмем', 9), ('давать побить рекорд коммент выше', 5), ('прикольный подорожник дизайн который весь зел ный', 7)]"
1484,3009,отчислять плз,2,"[('видос топ точно', 3), ('итмый сносить крыша пофикси', 4), ('действительно годный видос тема', 4), ('кайфуш', 1), ('наложить плз жижа', 3), ('ахахахи', 1), ('весь паблик отчисление', 3), ('лекция мемология явно пройти даром', 5), ('топовый видос мегабайт', 3)]"
1485,2997,,0,"[('дежавю', 1)]"
1486,2990,,0,"[('мем стоить сюда поступать лепота', 5), ('откуда', 1), ('ч пацан аниме', 3), ('думать перегруз конструкция дио ваш универ модный мем уважаемый реверанс гуг', 11), ('', 0), ('', 0), ('', 0)]"
1487,2978,студент вуз ребята крыша ехать,5,"[('сначала падать боевой дух крыша держаться мем', 7)]"
1488,2968,,0,[]
1489,2960,,0,[]
1490,2957,,0,"[('вспомниться мемес лаба экспонат', 4), ('источник ток преобразователь импульс фпэ генератор синусоидальный колебание низкочастотный гз осциллограф должный знать падший герой', 15)]"
1491,2953,типичный лаба физика итмый,4,"[('найти причина обрушение', 3), ('', 0)]"
1492,2927,,0,"[('месседж', 1), ('', 0), ('', 0), ('фига надпись уехать наверх неплохо вчера поминать корпус видимо', 9), ('фспо завязывать берцы', 3), ('травиться столовка столовка', 3), ('че история столовка', 3)]"
1493,2919,,0,"[('трек', 1), ('пепец политех жёстко', 3)]"
1494,2909,,0,"[('время взрыв падение потолок должный идея хороший реализация говно', 9), ('юный дарование сложно ловить тайминг', 5), ('мем реклама сыщик', 3)]"
1495,2898,знать сколько год здание ломоносов выше крыша,7,"[('', 0)]"
1496,2889,,0,"[('годный', 1), ('казаться никола тесло', 3), ('рубль', 1), ('ъля мем крыша смешной первый', 5)]"
1497,2885,,0,"[('справа беглов должный', 3), ('быков гений', 2)]"
1498,2879,,0,"[('кидать ещ похожий мем', 4), ('', 0), ('', 0)]"
1499,2876,,0,[]
1500,2874,,0,"[('го второй место набор магнит третий пачка зиплокова', 8)]"
1501,2870,идти пара холодилка разговор строитель ректор р р строитель холодилка политех пушка стрелять увернуться успеть идти успокоить студент паника выходить крыша говорить мужик пернуть холодилка развалиться врать попробовать строитель шум исполнять обещать бааааааахххха бабаххххххххха взрыв выходить чудом живой строитель выносить ректор очухаться стонать р дурак строитель шутка твой дурацкий политех холостой стрелять,52,"[('золотой классика', 2)]"
1502,2866,крыша друг,2,[]
1503,2864,,0,[]
1504,2861,,0,"[('вейпер хуй', 2)]"
1505,2854,,0,"[('отсылка фамилия', 2)]"
1506,2846,большой фотошоп пы сы сделать версия жидкий пы пы сы взять мегабайт,12,"[('бер м', 2)]"
1507,2840,говорить сосед самоубиться сессия закрывать автомат находиться м корпус суббота автомат,11,"[('военный кафедра грибоедов', 3), ('', 0), ('', 0), ('точно оценка', 2)]"
1508,2834,,0,"[('студент политех', 2)]"
1509,2831,обычный план эвакуация самый неклассический план эвакуация,7,"[('', 0), ('кронверкский барс спасти жизнь', 4), ('мдааа', 1), ('жиза', 1)]"
1510,2823,послать видос,2,"[('', 0)]"
1511,2818,,0,"[('давать сделать топ хороший мем рухнуть крыша', 7)]"
1512,2795,начать выкладывать всратый монтажик,4,"[('хуяк хуяк продакшн', 3)]"
1513,2789,,0,"[('', 0), ('жоско', 1), ('облом состоять пара прийтись идти', 5)]"
1514,2778,баклан,1,"[('ожидать низкокачественный юмор егор', 4), ('шутка гидрака', 2)]"
1515,2775,новый курилка налетать,3,[]
1516,2769,че дебил,2,[]
1517,2758,ещ доказательство спланировать провокация ломо,5,"[('', 0), ('', 0), ('ещ доказательство математичка живой ломо', 5)]"
1518,2754,студент бог отменить пара этаж бог,6,"[('студент плакать половина маршрутка', 4), ('третий', 1)]"
1519,2748,,0,"[('', 0)]"
1520,2740,завалить мем сказать,3,[]
1521,2737,сажать плз,2,"[('годный', 1)]"
1522,2731,,0,"[('годный считать', 2), ('лаба каретка воздушный подушка пойти план', 6)]"
1523,2727,универ ебашитый вообще адовый ремонт примерно рецепт усреднить вариация масса браться корпус реставрироваться реставрировать универ брать корпус начинать ремонтировать добавлять огромный количество балка цемент рабочий вязкость плитка сверху жариться дым остужаться балкон универ заносить щедро полить монтажный пена начинать ремонтировать ремонтировать приговаривать полушёпот лоб пот выступать любезно предлагать отказываться говорить дикий пердёжа вонища крыша ломо отклеиваться,56,"[('орошо', 1), ('плохой адаптация', 2)]"
1524,2720,сделать топовый комбинация тетрис,4,"[('', 0)]"
1525,2716,,0,[]
1526,2713,открыть весь большой мир образование прокачать студенческий скилла,8,"[('конкурс академический мобильность этаж вниз', 5)]"
1527,2711,рабочий ремонтировать колонна появляесться фея спрашивать делать работяга рабочий че видеть несущий колонна ебесться фея подумать спрашивать настоящий хотеть рабочий фея махнуть волшебный палочка ломо отвалиться крыша,27,[]
1528,2710,собраться рабочий делать ремонт ломо итмый хороший вуз страна даааа почему ядерный бомба давать помочь раздолбить второй этаж навонять весь корпус принести древесина металл начать дрель долбить месяц принести лифт протянуть фитиль думать запустить давать лэти написать ракета запускать ебанета местный армагеддон крыша провалиться дым гарь валяться мегабайт смотреть сторона рука нога будущее слово университет итмый,56,"[('представлять лэти твориться', 3)]"
1529,2709,,0,[]
1530,2708,второй день мем марафон объявлять открытый сегодня мем каждый минута,10,"[('ля нибыть перплюнуть мем форма каска', 6), ('юху', 1)]"
1531,2647,первый видео мегабайт мегабайт,4,"[('соррять уметь монтаж', 3), ('', 0), ('видос мегабайт необходимо наложить модный музычка сделать красивый переход', 9), ('', 0), ('бывать нибыть студент осознать гармонический ряд расходиться сносить крыша', 9), ('', 0), ('мегабайт играть фейс ещё вотермарка везде', 6)]"
1532,2630,забыть заприватить крыша,3,"[('мегабайт оперативно работать', 3), ('', 0), ('гениально', 1), ('ректор кричать', 2), ('нужно юзать', 2), ('продолжение оставить мамка прийти', 4)]"
1533,2623,бахнуть крыша,2,"[('набежать обитатель лоликек', 3), ('ещё хороший хуй бить орех', 5), ('согласный', 1), ('война', 1), ('ор', 1), ('лайк женя держать редис', 4), ('оруа', 1), ('', 0), ('', 0), ('женька хороший поликек сосатб', 4), ('женька хороший андрей сосатб', 4), ('холодильник вперёд', 2), ('ахахах сука годный', 3)]"
1534,2620,сидеть мать отец кухня тихо обсуждать разобь сердце оставить отец выходить кухня ида комната старший сын заходить спрашивать делать сынок корпус ломо рисовать крыша стереть,25,"[('лайк', 1)]"
1535,2616,,0,"[('мем самый хороший случиться паблик', 5), ('позвонить вс пока', 3), ('автор мем спрыгнуть крыша черепица разнести кровля харкать', 8), ('бомбездный мем крыша сносить', 4), ('шутка смешной ситуация страшный', 4), ('ч случиться', 2)]"
1536,2612,,0,"[('переделать коммент подслушок', 3)]"
1537,2602,идти дорога белоснежок дюймовочка шахтёр белоснежок говорить самый красивый самый офигенный дюймовочка самый маленький самый прикольный шахтёр самый опасный работа идти далёкий смотреть дом дом написать зеркало правда заходить туда белоснежок выходить рыдать дело самый красивый оказываться ещ спать красавица заходить дюймовочка выходить рыдать дело самый маленький оказываться ещ мальчик пальчик заходить шахтёр выходить злой бык говорить студент ломо,59,[]
1538,2596,,0,"[('умереть наха почему смешно', 4)]"
1539,2589,,0,"[('башня целый', 2), ('', 0), ('', 0)]"
1540,2585,,0,"[('машусик зе бест хороший мем', 5), ('бляяяяяять', 1), ('хороший думать особо хайп сделать годный флекс рикардо цифровой технология остальной тупо престно смешно', 14)]"
