,text_tokens,text_length
521,октябрь санкт петербургский государственный университет телекоммуникация вновь открыть свой дверь абитуриент родитель день состояться первый новый учебный год день открытый дверь гость встретить пр большевик онлайн рассказать направление подготовка перспектива учёба главный телекоммуникационный вуз страна руководитель представитель факультет спбгута представить абитуриент десятка направление подготовка обучение бакалавриат специалитет магистратура будущий студент увидеть презентация видеоролик который сделать студент университет,57
522,начинать трансляция день открытый дверь спбгута рассказать правило приём программа подготовка особенность зачисление вуз год присоединяться поступать бонч абитуриент бонч,20
523,октябрь спбгута стартовать новый учебный год цифровой академия школьник цаш цифровой академия школьник предоставлять уникальный авторский программа самый перспективный профессиональный направление сфера первый занятие курс основа программирование ребята пров л кисель виктор сергеевич инженер программист кафедра программный инженерия вычислительный техника слушатель цаш спбгута получить новый знание памятный подарок преподаватель академия ведущий специалист инженер учёный кафедра научно образовательный центр спбгута специалист компания партнёр университет обучаться программа академия слушатель пробовать разный профессия помогать осознанно подойти выбор специальность подготовиться успешный профессиональный старт современный цифровой мир запись цаш спбгута необходимо заполнить форма ссылка поступать обучение программа академия выбирать самый перспективный профессия продолжаться набор школьник класс курс основа устройство программирование пилотирование квадрокоптер начало занятие октябрь поступать бонч абитуриент бонч подготовительныекурс,115
524,цифровой академия школьник спбгута приглашать учиться класс курс основа устройство программирование пилотирование квадрокоптер старт занятие октябрь длительность обучение октябрь декабрь месяц ребята почувствовать настоящий пилот смочь познакомиться пульт дистанционный управление элемент мультикоптер собрать комплект квадрокоптер освоить техника безопасность эксплуатация получить практика пилотирование симулятор запустить квадрокоптер небо данный курс отличный старт сфера успеть оставить заявка ссылка поступать бонч абитуриент бонч подготовительныекурс,60
525,пятница состояться общеуниверситетский день открытый дверь смешанный формат абитуриент узнавать правило приём программа подготовка особенность зачисление вуз год встреча пройти октябрь желать посетить университет очно ждать адрес пр большевик ауд необходимо иметь паспорт оформление пропуск средство индивидуальный защита маска смочь присутствовать лично организовать онлайн трансляция приглашать абитуриент родитель диалог поступать бонч абитуриент бонч,53
526,октябрь состояться общеуниверситетский день открытый дверь смешанный формат абитуриент узнавать правило приём программа подготовка особенность зачисление вуз год желать посетить университет очно ждать адрес пр большевик ауд необходимо иметь паспорт оформление пропуск средство индивидуальный защита маска смочь присутствовать лично организовать онлайн трансляция приглашать абитуриент родитель диалог поступать бонч абитуриент бонч,50
527,традиционно день осенний весенний каникулы спбгута открывать школа будущее студент регистрироваться участник школа получать уникальный возможность познакомиться университетский жизнь погрузиться мир инфотелекоммуникация побывать современный лаборатория научный центр окунуться студенческий жизнь главное сделать первый шаг определение свой будущий профессия чуткий руководство преподаватель профессор юный слушатель научиться работать программа узнавать основа решение алгоритмический задача окунуться мир виртуальный дополнить реальность перевоплотиться предприниматель попробовать свой свой сила экономический игра занятие пройти октябрь год соответствие расписание участие школа необходимо пройти предварительный регистрация ссылка участие школа будущее студент являться бесплатный главное иметь хороший настроение,88
528,дорогой абитуриент приглашать ваш родитель октябрь день открытый дверь спбгута октябрь общеуниверситетский день открытый дверь октябрь санкт петербургский колледж телекоммуникация кренкель октябрь институт магистратура октябрь факультет инфокоммуникационный сеть система октябрь факультет радиотехнология связь обращать ваш внимание некоторый встреча пройти смешанный формат очно онлайн некоторый очный формат ждать поступать бонч абитуриент бонч дниоткрытыхдверейспбжать,52
529,октябрь спбгута принять участие выставка магистратура дополнительный образование узнать вс поступление год консультироваться представитель институт магистратура спбгута задавать вопрос общаться абитуриент радость сориентировать программа особенность обучение работа приёмный кампания полезно интересно выставка состояться отель холидей инна адрес санкт петербург московский пр м московский ворота подробный информация регистрация выставка вход свободный увидеться наш стенд поступать бонч абитуриент бонч магистратура,58
530,сентябрь состояться встреча представитель администрация преподаватель подготовительный курс спбгута будущий абитуриент родитель день открытый дверь пройти девиз помочь подготовиться поступить вуз успешно учиться участник мероприятие познакомиться результат приёмный кампания год узнать важный информация поступление востребовать направление подготовка университет поступать бонч абитуриент бонч подготовительныекурс,43
531,стать участник национальный технологический олимпиада ранее олимпиада кружковой движение нти получить бонус поступление вуз прямо открыть регистрация профиль пройти выбрать профиль нужно сайт проект нто первый командный инженерный олимпиада россия участник решать реальный инженерный задача получать балл егэ который принимать большинство вуз россия подробность возможность стажировка крупный компания специальный приз профиль искусственный интеллект автоматизация бизнес процесс опыт работа команда школьник студент весь россия путешествие очный финал публикация сми который украсить любой портфолио событие нто следить официальный группа олимпиада вконтакте нто нтолимпиада кружковоедвижение нти поехалинаолимпиадунт,84
532,открыть набор дистанционный курс подготовка егэ вступительный испытание спбгута подготовка вестись предмет математик физика русский язык информатика длительность обучение месяц октябрь май учебный процесс организовать электронный дистанционный платформа подготовительный курс который обеспечивать работа любой точка мир удобный время личный кабинет изучение необходимый теоретический материал выполнение тест контрольный работа автоматический ручной проверка онлайн вебинар месяц объяснение материал решение практический задача работа ошибка общение преподаватель чат электронный почта проведение пробный экзамен начало занятие октябрь год дистанционный заключение договор отправить заявка заявка оформляться произвольный форма текст письмо указать фио номер телефон связь подготовка егэ подготовка вступительный испытание спбгута ви программа подготовка класс предмет комплекс предмет хотеть пройти обучение высокий качество занятие гарантировать приглашать пройти обучение спбгута подробный информация представить страница подготовительный курс раздел программа курс тренинг весь вопрос обращаться тело поступать бонч абитуриент бонч подготовительныекурс,132
533,открытый урок физика завтра сентябрь преподаватель физика доцент кафедра физика спбгута федеральный эксперт егэ владимир борисович федюшина провести открытый урок физика учиться средний школа класс занятие рассмотреть интересный входящий егэ дать ответ любой вопрос школьный курс физика начало урок место встреча пр большевик далее ст м улица дыбенко корпус ауд ждать завершение открытый урок смочь записаться подготовительный курс заключить договор обучение,61
534,сентябрь санкт петербург отель холидей инна состояться ежегодный масштабный выставка высокий образование ваш ребёнок организовать компания выставка представить ведущий вуз россия различный образовательный организация весь мир участник данный мероприятие традиционно стать спбгута подробный проходить выставка читать наш сайт хотеть подробный узнать университет телекоммуникация посетить бонч лично жд м близкий день открытый дверь который состояться октябрь смочь пообщаться представитель каждый факультет задать интересовать вопрос поступление встреча спбгута,66
535,завтра подготовительный курс спбгута открыть дверь весь готовиться сделать свой первый шаг мир современный профессия надёжно подготовиться прохождение весь испытание поступление вуз сентябрь ждать университет телекоммуникация адрес пр большевик далее корпус ауд сбор день открытый дверь узнать программа преподаватель итог обучение наш слушатель результат сдача егэ вступительный испытание специфика поступление университет год администрация университет подготовительный курс преподаватель рассказать образовательный программа особенность обучение преимущество выпускник подготовительный курс поступление спбгута ещё определиться выбор направление обучение предмет изучение курс наш специалист обязательно помочь определиться выбор ответить вопрос желать смочь заключить договор обучение пройти входной тестирование математика приходить напоминать нахождение университет наличие средство защита маска подробный информация подготовительный курс,105
536,санкт петербургский государственный университет телекоммуникация проф м бонч бруевич приглашать абитуриент родитель день открытый дверь встреча смочь познакомиться представить направление подготовка факультет получить подробный информация особенность обучение главное напрямую задать вопрос представитель кафедра лаборатория приходить рада видеть бонкий поступать бонч абитуриент бонч дниоткрытыхдверейспбжать,43
537,календарь приём спбгута основной дата приём неделя программа бакалавриат заочный форма обучение сегодня сентябрь завершаться приём документ лицо поступать результат егэ срок завершение вступительный испытание сентябрь публикация конкурсный список завершаться приём заявление согласие зачисление число поступать место предел целевой квота успешно прошедшее вступительный испытание сентябрь издаваться приказ зачисление лицо подать заявление согласие зачисление число поступать место предел квота сентябрь завершаться приём заявление согласие зачисление число поступать основной конкурсный место успешно прошедшее вступительный испытание сентябрь издаваться приказ зачисление лицо подать заявление согласие зачисление основной конкурсный место пропустить нужный день поступать бонч абитуриент бонч,92
538,сентябрь подготовительный курс спбгута открыть дверь весь готовиться сделать свой первый шаг мир современный профессия надёжно подготовиться прохождение весь испытание поступление вуз начало мероприятие сбор место проведение пр большевик далее корпус ауд день открытый дверь узнать программа преподаватель итог обучение наш слушатель результат сдача егэ вступительный испытание специфика поступление университет год администрация университет подготовительный курс преподаватель рассказать образовательный программа особенность обучение преимущество выпускник подготовительный курс поступление спбгута ещё определиться выбор направление обучение предмет изучение курс наш специалист обязательно помочь определиться выбор ответить вопрос желать смочь заключить договор обучение пройти входной тестирование математика приходить напоминать нахождение университет наличие средство защита маска,100
539,сентябрь подготовительный курс спбгута приглашать открытый урок физика учиться средний школа класс занятие провести владимир борисович федюшина преподаватель физика доцент кафедра физика спбгута федеральный эксперт егэ урок рассмотреть интересный входящий егэ дать ответ любой вопрос школьный курс физика начало урок место встреча пр большевик далее ст м улица дыбенко корпус ауд ждать забывать маска поступать бонч абитуриент бонч подготовительныекурс,59
540,подготовительный курс спбгута приглашать обучение программа подготовка огэ егэ учебный год подготовка вестись класс весь желать подготовиться успешный сдача огэ егэ поступление вуз предмет математик физика русский язык информатика обществознание история начало занятие октябрь год форма проведение очный дистанционный онлайн расписание занятие проводиться неделя каждый предмет академический час начало занятие заключение договор обучение осуществляться адрес пр большевик корпус каб режим работа перерыв учиться средний школа год представитель необходимо иметь паспорт копия свидетельство рождение учиться подготовительный курс гарантировать высокий качество занятие весь вопрос обращаться телефон поступать бонч абитуриент бонч подготовительныекурс,89
541,мечтать учиться спбгута бакалавриат магистратура действовать очный заочный форма обучение возможность совмещать учёба работа учиться санкт петербург проживать друг город просить обратить внимание дата организация приём заочный форма обучение год желать успех ждать бонкий поступать бонч абитуриент бонч заочноеобучение,39
542,сентябрь комитет научный работа студенческий совет спбгута совместно научно образовательный центр ноц исследовательский лаборатория нил университет провести первокурсник квест цель мероприятие познакомить ребята научный центр лаборатория вуз расширить кругозор продемонстрировать наука являться интересный доступный студент работать ноц технология информационный образовательный система ноц программно определять система ноц медиацентр нил интернет вещь работник ноц нил предлагать обучаться выполнить определ нный задание ноц технология информационный образовательный система команда нужно выполнить задание программирование автономный полёт квадрокоптер помощь среда объектный ориентировать программирование ребята соревноваться составление алгоритм который квадрокоптер переносить груз задать маршрут победитель квест стать команда умный дядька александр никитин екатерина шелест диана ф доров иксса арсений аксёнов софья головин анна амелин татьяна воиновый сцт научный сообщество бонч поздравлять команда заслужить победа,117
543,ученик класс смочь бесплатно изучать язык программирование двухгодичный курс онлайн конференция цифровизация цифровой трансформация сфера образование тренд использование новый технология сообщить директор департамент координация программа проект минцифра россия татьяна трубников первый набор программа открыться год рамка федеральный проект кадр цифровой экономика год запустить проект цифровой профессия который позволять россиянин старший год получить дополнительный образование ит сфера половина стоимость планировать сделать образование доступный молодой аудитория разрабатывать программа который год ученик старший класс смочь изучать язык программирование обучение помочь школьник определиться будущий профессия сформировать навык востребовать цифровой экономика продолжительность курс составить год обучение абсолютно бесплатный сказать татьяна трубников время свой выступление читать подробный источник,102
544,календарь приём спбгута сентябрь завершаться приём документ программа бакалавриат заочный форма обучение место рамка кцп лицо поступать результат вступительный испытание форма который определяться спбгута самостоятельно стартовать вступительный испытание сентябрь завершение приём документ результат егэ смотреть календарь приём пропустить нужный день поступать бонч абитуриент бонч,44
545,приказ зачисление опубликовать приказ зачисление программа бакалавриат магистратура контракт приказ кс приказ кс поступать бонч абитуриент бонч,17
546,дорогой абитуриент первокурсник спбгута поздравлять особый праздник дн м знание который момент начн тся важный этап ваш жизнь искренне надеяться день знание год каждый пройда особенный очередной виток образовательный процесс оказаться максимально полезный принести множество яркий впечатление который непременно захотеться поделиться окружающий праздник выбрать бонч абитуриентыспбжать первокурсникиспбжать деньзнание,48
547,уважаемый первокурсник рада видеть стена спбгута надеяться встретить новый друг отзывчивый преподаватель достигнуть высота уч бе наука каждый стать настоящий бончевец подготовить памятка первокурсник найда весь необходимый информация бонкий история руководство вуз учёба студенческий жизнь полезный контакт деканат различный подразделение спбгута,41
548,приглашать первокурсник студент старший курс родитель обучаться работник спбгута традиционный праздник день знание спбгута мероприятие посвятить начало учебный год состояться сентябрь внутренний двор университет адрес пр большевик студент гость ждать насыщенный праздничный программа внутренний двор спбгута пройти ежегодный фестиваль знакомиться бонч включать интерактивный зона студенческий объединение творческий коллектив спортивный киберспортивный клуб культурно досуговый центр фестиваль репост протяжение весь праздник работать тематический фотозон состояться торжественный часть программа который запланировать поздравление ректор спбгута бачевский почётный гость награждение победитель конкурс студент год спбгута хороший студенческий совет творческий номер студент спбгута пригласить артист аудитория пройти открытый лекция декан общественный колледж сша гуиллима тимоти дональд тема комфортный проход территория университет убедительно просить ознакомиться правило пропускной режим нетерпение жд м пополнение свой дружный бончевский команда встреча спбгута,121
549,информация заселение общежитие внимательно ознакомиться информация статья следовать весь указание поступать бонч абитуриент бонч,14
550,приказ зачисление опубликовать очередной приказ зачисление курс контракт средний профессиональный образование спбкт приказ кс бакалавриат специалитет приказ кс государственный направление минобрнауки россия приказ кс поступать бонч абитуриент бонч,28
551,общежитие заселение общежитие проводиться предварительно составить список который разместить сайт приёмный комиссия список составляться публикация приказ зачисление курс учёт иметься свободный место который распределяться порядок очерёдность положение порядок предоставление жилой помещение общежитие спбгута срок заселение студент общежитие август сентябрь первокурсник который нуждаться общежитие включить список заселение обеспечиваться общежитие сентябрь наличие свободный место возникать вопрос обращаться электронный почта телефон доб перерыв,60
552,приказ зачисление опубликовать очередной приказ зачисление курс обучение договор оказание платный образовательный услуга программа бакалавриат специалитет очный очно заочный форма обучение приказ кс поступать бонч абитуриент бонч,27
553,уважаемый студент курс институт непрерывный образование очно заочный форма обучение состояться собрание август ауд проход университет осуществляться строго маска предъявление паспорт,21
554,дорогой первокурсник поздравлять поступление спбгута впереди студенческий год самый хороший самый запоминаться жизнь каждый человек год ваш профессиональный становление формирование специалист избранный сфера деятельность каждый факультет пройти встреча первокурсник ответ вопрос учёба студенческий жизнь искать свой факультет приходить напоминать мера безопасность проход нахождение университет возможный маска необходимо иметь паспорт оформление пропуск поступать бонч абитуриент бонч,55
555,приказ зачисление опубликовать приказ зачисление курс обучение договор оказание платный образовательный услуга программа бакалавриат специалитет очный очно заочный форма обучение приказ кс поступать бонч абитуриент бонч,26
556,приказ зачисление опубликовать приказ зачисление программа среднее профессиональный образование очный форма обучение контракт приказ кс приказ кс приказ кс поступать бонч абитуриент бонч,23
557,август наш страна отмечать день государственный флаг российский федерация день год белый дом москва впервые официально поднять трехцветный российский флаг заменить качество государственный символ красный полотнище серп молот законный отец триколор признать пётр январь год издать указ который торговый всякий суд должный поднимать белый синий красный флаг начертать образец определить порядок горизонтальный полоса руководствоваться пётр подбирать цвет остаться загадка смысл выбрать цвет флаг россия установить достоверно считаться начало каждый цвет флаг иметь свой смысл версия белый означать свобода синий богородица покровительствовать россия красный державность версия гласить белый символизировать благородство синий честность красный смелость великодушие присущий русский человек настоящий время частый весь неофициально использоваться следующий трактовка значение цвет флаг россия белый цвет означать мир чистота непорочность совершенство синий цвет вера верность постоянство красный цвет символизировать энергия сила кровь пролить отечество праздник,130
558,обращать ваш внимание режим работа факультетский приёмный комиссия август факультетский отборочный комиссия программа среднее профессиональный образование спо санкт петербургский колледж телекоммуникация кренкель факультетский отборочный комиссия программа бакалавриат специалитет магистратура адрес пр большевик факультетский отборочный комиссия программа бакалавриат магистратура заочный форма обучение адрес пр большевик,44
559,информация студент иметь льгота категория дк вопрос бесплатный проезд использование бпд необходимо сентябрь обратиться отдел социальный работа каб первокурсник первичный оформление старшекурсник проверка дополнение информация продление документ часы работа пн сравнить пт обед первичный оформление продление сентябрь происходить индивидуальный порядок офис спб гку организатор перевозка расположить адрес ул рубинштейн далее часы работа обед выходной список документ первичный оформление копия паспорт документ копия справка пенсионный фонд подтверждать право льгота документ регистрация санкт петербург копия снилс заявление оформление бпд согласие обработка персональный данные фото х смотреть оборотный сторона информация оформление бесплатный проездной документ студент иметь право бесплатный проезд ознакомиться официальный сайт спб гку организатор перевозка,103
560,приказ зачисление опубликовать приказ зачисление программа бакалавриат специалитет контрактный форма обучение приказ кс приказ кс приказ кс поступать бонч абитуриент бонч,21
561,дорога первокурсник поздравлять поступление спбгута жд увлекательный интересный жизнь наш университет предлагать вступить группа первокурсник спбгута бонч колледж найти посчастливиться поступить университет вместе группа работать ответственный человек команда который добавить чат твой факультет найти ответ вопрос познакомиться будущий одногруппник присоединяться,40
562,вчера каждый очень ответственный день приказ зачисление курс сч бюджетный ассигнование разместить наш сайт поздравлять весь поступить жд м спбгута дата собрание первокурсник появиться сайт группа мера поступление информация факультет приказ зачисление контракт опубликовать август приказ заочный форма обучение завершение конкурс сентябрь,42
563,контракт бюджет реально история студентка виктория кан виктория кан приехать россия казахстан год выбрать спбгута профиль информационный система технология дизайн графический пользовательский интерфейс информационный система факультет информационный система технология исит виктория поступить контракт первый курс отучиться платно стоимость учёба составить рубль будущий дизайнер интерфейс блестяще сдать сессия первый курс средний балл год действовать спбгута система перевод студентка перевести бюджет университет рейтинг контрактник основа оценка попасть немой верхний позиция написать заявление деканат рассказывать виктория слово новость перевод бесплатный обучение семья воспринять радость год виктория переходить третий курс желать виктория дальнейший успех учёба профессиональный жизнь напоминать перевод контракт бюджет возможный спбгута наличие вакантный бюджетный место направление претендовать перевод мочь студент высокий результат сессия иметь академический долг долг оплата обучение относиться льготный категория гражданин информация возможность перевод студент мочь получить деканат факультет,129
